Date,Return,Reconstructed_Return,Tracking_Error
2023-01-13,0.0498156997943388,-0.011625781400750313,0.06144148119508912
2023-01-20,-0.0103724033502106,-0.00929346682043542,-0.0010789365297751811
2023-01-27,-0.0043990092666086,0.016834485914249343,-0.021233495180857945
2023-02-03,0.0306601734720342,0.03967349128103323,-0.00901331780899903
2023-02-10,0.0311367088843534,-0.009573267260174692,0.04070997614452809
2023-03-17,-0.0046718837541341,-0.004574132710298597,-9.775104383550302e-05
2023-03-24,0.003813155386082,-0.0010451315235147926,0.004858286909596793
2023-03-31,-0.0137837471170804,-0.00416823832517586,-0.00961550879190454
2023-04-07,0.0139397107510018,0.00867111537802956,0.005268595372972239
2023-04-14,-0.0042510469333669,0.0024126369715234937,-0.006663683904890394
2023-04-21,0.0107910728397415,-0.000455325089068267,0.011246397928809767
2023-04-28,-0.0030104512082242,-0.008333572995578707,0.005323121787354507
2023-05-05,-0.0072018315546583,0.029573752763981415,-0.03677558431863971
2023-05-12,0.0201824867220482,0.00420993589589738,0.015972550826150816
2023-05-19,0.0088370354549335,0.013546170898636353,-0.004709135443702852
2023-05-26,0.0161519393795046,0.013920489350597363,0.0022314500289072354
2023-06-02,0.0094364191957774,-0.00420685336501362,0.01364327256079102
2023-06-09,-0.0033884020330411,0.03231467373282925,-0.035703075765870354
2023-06-16,0.0255511929930535,0.0027249679291657656,0.022826225063887734
2023-06-23,-0.0006478972788314,0.0032216851764348153,-0.0038695824552662152
2023-07-03,0.0136736016974126,-0.004936003846716804,0.018609605544129403
2023-07-07,0.0067694965654147,-0.0021839143240311794,0.00895341088944588
2023-07-14,0.0057174443931093,0.017699934526286334,-0.011982490133177034
2023-07-21,0.0129695408569248,0.024076706706733973,-0.011107165849809173
2023-07-28,0.0102120147065969,-0.005699869380274249,0.01591188408687115
2023-08-04,0.0039681585339456,-0.0019237747432714989,0.0058919332772170985
2023-08-11,-0.0124882224245038,-0.005167820545209675,-0.007320401879294125
2023-08-18,0.0015039539434319,-0.008071040720982154,0.009574994664414055
2023-08-25,-0.0042951719683512,-0.0017703015201703414,-0.0025248704481808586
2023-09-01,-0.0025865983393876,-0.005504139975853323,0.0029175416364657235
2023-09-08,-0.0219658724158395,0.004710636662781303,-0.026676509078620802
2023-09-15,0.0079297131505232,-0.0017783988684911714,0.009708112019014371
2023-09-22,0.0008741475000207,-0.0017225934780206067,0.002596740978041307
2023-10-02,0.0011040892499608,0.034182456234487936,-0.03307836698452714
2023-10-06,0.0392095538308327,-0.005750157906702446,0.04495971173753515
2023-10-13,0.0037460895735159,-0.0012504604481833608,0.004996550021699261
2023-10-20,-0.0067619814104689,-0.014354677316903043,0.007592695906434143
2023-10-27,-0.0127580810447962,-0.0021523644950105273,-0.010605716549785673
2023-11-03,0.0013196539931603,-0.01416238117145206,0.01548203516461236
2023-11-10,0.001510780382356,0.0018429510737281417,-0.00033217069137214173
2023-11-17,0.0020621534659424,-0.0009272261605194797,0.0029893796264618797
2023-11-24,0.0020338874475513,-0.026389634930939484,0.028423522378490784
2023-12-01,-0.0105163899055443,0.00463504873101013,-0.01515143863655443
2023-12-08,0.0074623249503318,0.021170644539040814,-0.013708319588709016
2023-12-15,0.0136998380709601,0.0038501879646816923,0.009849650106278408
2023-12-22,0.0006721758728403,-0.002244257678760364,0.002916433551600664
2023-12-29,-0.0181286549707603,0.01576760666506933,-0.03389626163582963
2024-01-05,0.0172319430806624,0.007271356785069074,0.009960586295593326
2024-01-12,0.0152151724465333,0.005460799530822497,0.009754372915710803
2024-01-19,0.0126724339490295,-0.005975901807255448,0.018648335756284946
2024-01-26,-0.0072343307474448,-0.01056018556513359,0.0033258548176887904
2024-02-02,0.000457378523365,0.011277486437071509,-0.010820107913706509
2024-02-09,0.0181318042694976,0.015493648996249026,0.0026381552732485727
2024-02-16,0.0124281745880741,0.013370637153775223,-0.0009424625657011229
2024-02-23,0.0170941455934088,-0.01053944609792534,0.02763359169133414
2024-03-01,-0.0057500997767956,-0.0016704399622701608,-0.0040796598145254395
2024-03-08,-0.0124959115102137,0.008263037722086752,-0.020758949232300452
2024-03-15,0.0120066544718202,0.0010206037140344253,0.010986050757785774
2024-03-22,-0.0097814605989378,0.004889433272925683,-0.014670893871863482
2024-03-29,0.0010817063918331,-0.0005322345779567799,0.0016139409697898798
2024-04-05,-0.0069634643235009,-0.002938938727701998,-0.004024525595798902
2024-04-15,0.0197296337436432,0.008513337781861563,0.011216295961781636
2024-04-19,0.006624675805854,-0.004901178406461592,0.01152585421231559
2024-04-26,-0.0140308000353347,0.004222953006965083,-0.018253753042299783
2024-05-03,0.0029416595738324,0.008923724074939158,-0.005982064501106758
2024-05-10,0.0079578953637257,-0.011301006012196064,0.019258901375921764
2024-05-17,-0.0045937622321844,-0.002415738288964699,-0.0021780239432197005
2024-05-24,-0.0062769422536151,-0.0058018344301752345,-0.00047510782343986556
2024-05-31,0.0045321168046709,-0.00776861588154974,0.012300732686220641
2024-06-07,-0.0066522967147316,-0.005410043406376165,-0.0012422533083554345
2024-06-14,0.0078641176250514,0.0021797851217746213,0.005684332503276778
2024-06-21,-0.0004751440280336,0.0212529554094984,-0.021728099437532
2024-06-28,0.0101313209341018,0.001123787198619847,0.009007533735481953
2024-07-05,0.0121253566281361,-0.007484480890188701,0.0196098375183248
2024-07-12,0.0326419412256166,-0.0004864903978764409,0.03312843162349304
2024-07-19,0.0186579239893624,0.009207144271960444,0.009450779717401957
2024-07-26,0.0060294219214034,0.013216732670301603,-0.007187310748898203
2024-08-02,0.0235680989681661,-0.00828977641439865,0.03185787538256475
2024-08-09,-0.0201480925041584,0.0065279626419737944,-0.026676055146132194
2024-08-16,0.0099047175752264,0.0007662721978649549,0.009138445377361444
2024-08-23,0.001491131158541,-0.00779267444611348,0.00928380560465448
2024-08-30,0.0110720835955848,-0.0026557906072975862,0.013727874202882386
2024-09-06,0.0004752501757088,-0.0031068685751126472,0.003582118750821447
2024-09-13,0.0146053283020888,0.019157318887050218,-0.004551990584961418
2024-09-20,0.0236071454477114,0.0008838229868357765,0.022723322460875623
2024-09-27,0.0243640041487091,-0.013633676318524478,0.03799768046723358
2024-10-04,-0.0289413939916106,-0.0033667647398604875,-0.025574629251750112
2024-10-11,-0.0056861970480994,-0.003801373564133925,-0.0018848234839654748
2024-10-18,-0.0007816011098735,0.005201358337316526,-0.005982959447190026
2024-10-25,0.011433339199927,0.0002098364614828809,0.011223502738444118
2024-11-01,0.0114909934585763,0.023644773586501286,-0.012153780127924986
2024-11-08,0.0290414659632489,0.004224447997748014,0.024817017965500884
2024-11-15,0.02103946602603,0.0013408594463375093,0.019698606579692492
2024-11-22,0.0022012807451608,-0.010586745081153336,0.012788025826314137
2024-11-29,0.0014400939086446,-0.007944308739633742,0.009384402648278342
2024-12-06,-0.0045799220567353,-0.0037281806919745807,-0.0008517413647607191
2024-12-13,-0.0024279653043758,-0.0056533724945428965,0.0032254071901670965
2024-12-20,-0.0006510614735893,0.0017622831152513897,-0.0024133445888406897
2024-12-27,-0.0038845591816854,0.03314313803180147,-0.037027697213486865
2025-01-03,0.0487707974230142,0.01643328417902446,0.032337513243989736
2025-01-10,0.0164120735978925,0.012479848186066326,0.003932225411826173
2025-01-17,0.0053211924517049,-0.009642661673678388,0.014963854125383287
2025-01-24,-0.0039241408812205,0.03203558932314581,-0.03595973020436631
2025-01-31,0.0150884405939177,0.01444607149260005,0.000642369101317649
2025-02-07,0.0090708064443341,0.009621205572807436,-0.0005503991284733362
2025-02-14,0.0050927996422182,-0.0002269742370117902,0.00531977387922999
2025-02-21,0.0415704901802649,-0.009299199265319026,0.05086968944558393
2025-02-28,-0.0227111312845433,-0.005571361219391465,-0.017139770065151834
2025-03-07,-0.0102015168404257,-0.004039619386254374,-0.006161897454171326
2025-03-14,-0.0012807419470589,0.06979434971807592,-0.07107509166513483
2025-03-21,0.0410639368094056,-0.006340835109423796,0.0474047719188294
2025-03-28,0.011054358560491,-0.019692606688573963,0.030746965249064964
2025-04-04,-0.0321020459605932,-0.061609571956988365,0.029507525996395167
2025-04-11,-0.058043198723896,0.05664206489931055,-0.11468526362320655
2025-04-18,0.0677368630229302,0.005721873792722596,0.062014989230207596
2025-04-25,0.0125692522643534,0.02249111284057114,-0.009921860576217741
2025-05-02,0.0154712497935566,0.011756838527072246,0.0037144112664843545
2025-05-09,0.0111800720854953,-0.008565991649267492,0.019746063734762793
2025-05-16,0.007881165104961,0.007702532748406487,0.00017863235655451396
2025-05-23,0.0257854285817242,-0.005207669342082597,0.030993097923806796
2025-05-30,0.0062278562323727,0.021375415846815633,-0.015147559614442934
2025-06-06,0.0314153620571851,0.0006076304330917914,0.030807731624093306
2025-06-13,-0.0102366469057957,-0.014005776059697668,0.003769129153901969
2025-06-20,-0.0270165959089156,0.03356417868823989,-0.06058077459715549
2025-06-30,0.0168960478813411,-0.005693274547884914,0.022589322429226018
2025-07-04,0.0172473385870317,0.016143096791345343,0.001104241795686356
2025-07-11,0.0264735434454436,0.007303294438458116,0.019170249006985485
2025-07-18,0.0219935594005794,0.006767319642425817,0.01522623975815358
2025-07-25,0.0041226714540862,-0.002421456919558916,0.006544128373645116
2025-08-01,0.0145244754922515,0.007748238464484376,0.006776237027767125
2025-08-08,0.00871164808212,0.00493464537159698,0.0037770027105230204
2025-08-15,0.0030934380389313,-0.006463630934425701,0.009557068973357001
2025-08-22,0.0019077972797054,0.012756435925836718,-0.010848638646131318
2025-08-29,0.0076928246600507,-0.0068327439912096955,0.014525568651260395
2025-09-08,-0.0001244931350928,-0.014622586244316726,0.014498093109223927
2025-09-12,-0.0015608046815247,0.014961713940850229,-0.01652251862237493
2025-09-19,0.0019729839266389,-0.0038082406523021763,0.005781224578941076
2025-09-26,-0.024242585875827,-0.035126798280406255,0.010884212404579253
2025-10-03,-0.0169777972139467,-0.011868823881908448,-0.005108973332038252
2025-10-10,-0.0113719038902663,0.005838487015188655,-0.017210390905454957
2025-10-17,-0.0131432776634588,0.026706793025715287,-0.03985007068917409
2025-10-24,0.0505374352251623,0.009100005567523526,0.041437429657638775
2025-10-31,0.0133829466897552,-0.013669060702399344,0.027052007392154544
2025-11-07,-0.0191534641759279,-0.023757173435532155,0.004603709259604256
2025-11-14,-0.018881570568221,-0.017380173328985903,-0.001501397239235095
2025-11-21,-0.0213173352867269,0.00411030066727518,-0.02542763595400208
2025-11-28,0.0209621260569886,0.010616894149597374,0.010345231907391225
